reaction,base_reaction,data_type,ec_code,kcat_evidence_count,kcat,MW,kcat_MW,missing_mass_genes
ANTDIOx,ANTDIOx,EC_class_1_SABIO_median,1.14.12.1,0,17.825000000000003,33.389,1921890.4429602565,
AOXSr2,AOXSr2,SABIO_RK_cache_median,2.3.1.47,7,0.5,39.759,45272.76842978948,
APAT2r,APAT2r,SABIO_RK_cache_median,2.6.1.19,11,0.016,49.251,1169.5194006213073,
APATT,APATT,EC_kcat_max_BRENDA,2.7.7.53,1,96.0,19.625,17610191.08280255,
APATc,APATc,SABIO_RK_cache_median,6.2.1.1,7,100.6,71.397,5072482.03706038,
APCS,APCS,SABIO_RK_cache_median,2.5.1.16,4,1.335,56.181,85544.93512041437,
APH120,APH120,SABIO_RK_cache_median,3.6.1.7,17,275.0,30.545,32411196.595187426,
APH140,APH140,SABIO_RK_cache_median,3.6.1.7,17,275.0,30.545,32411196.595187426,
APH141,APH141,SABIO_RK_cache_median,3.6.1.7,17,275.0,30.545,32411196.595187426,
APH160,APH160,SABIO_RK_cache_median,3.6.1.7,17,275.0,30.545,32411196.595187426,
APH161,APH161,SABIO_RK_cache_median,3.6.1.7,17,275.0,30.545,32411196.595187426,
APH181,APH181,SABIO_RK_cache_median,3.6.1.7,17,275.0,30.545,32411196.595187426,
APRAUR,APRAUR,SABIO_RK_cache_median,1.1.1.193,3,0.3083333,36.249,30621.53107671935,
ARABDH,ARABDH,EC_class_4_SABIO_median,4.2.1.25,0,5.9,43.283,490723.8407688931,
ARABLAC,ARABLAC,EC_class_3_SABIO_median,3.1.1.15,0,21.75,30.043,2606264.3544253237,
ARAT,ARAT,EC_kcat_max_BRENDA,2.6.1.57,1,1200.0,38.83,111254184.90857585,
ARBabc_num1,ARBabc,global_default_no_ec,,0,65.0,58.799,3979659.518019014,
ARBt2r_num1,ARBt2r,global_default_no_ec,,0,65.0,58.799,3979659.518019014,
ARGDr,ARGDr,EC_kcat_max_BRENDA,3.5.3.6,1,999.0,44.147,81464199.15283032,
ARGSL,ARGSL,SABIO_RK_cache_median,4.3.2.1,18,15.5,52.092,1071181.7553559088,
ARGSS,ARGSS,EC_class_6_SABIO_median,6.3.4.5,0,2.9,52.776,197817.18963165075,
ARGTRS,ARGTRS,SABIO_RK_cache_median,6.1.1.19,30,2.4,62.027,139294.1783416899,
ARGabc_num1,ARGabc,global_default_no_ec,,0,65.0,30.615,7643312.101910829,
ARGt3,ARGt3,global_default_no_ec,,0,65.0,20.716,11295616.914462252,
ASAD_num1,ASAD,SABIO_RK_cache_median,1.2.1.11,27,58.0,37.162,5618642.69953178,
ASCISOs,ASCISOs,global_default_no_ec,,0,65.0,47.811,4894271.1928217355,
ASNS1,ASNS1,EC_kcat_max_BRENDA,6.3.5.4,1,9.19,73.332,451153.6573392244,
ASNt2r,ASNt2r,global_default_no_ec,,0,65.0,40.903,5720851.771263721,
ASO3t8_num1,ASO3t8,global_default_no_ec,,0,65.0,57.701,4055388.9880591324,
ASP1DC,ASP1DC,SABIO_RK_cache_median,4.1.1.11,2,0.935,14.863,226468.4114916235,
ASPCT,ASPCT,SABIO_RK_cache_median,2.1.3.2,4,68.55,32.83,7516905.2695705155,
ASPK,ASPK,SABIO_RK_cache_median,2.7.2.4,25,6.2,44.085,506294.6580469547,
ASPO,ASPO,EC_kcat_max_BRENDA,1.4.3.16,1,10.6,58.316,654365.8687152753,
ASPO1,ASPO1,EC_kcat_max_BRENDA,1.4.3.16,1,10.6,58.316,654365.8687152753,
ASPO3,ASPO3,EC_kcat_max_BRENDA,1.4.3.16,1,10.6,58.316,654365.8687152753,
ASPO5,ASPO5,EC_kcat_max_BRENDA,1.4.3.16,1,10.6,58.316,654365.8687152753,
ASPO6,ASPO6,EC_kcat_max_BRENDA,1.4.3.16,1,10.6,58.316,654365.8687152753,
ASPO6_2,ASPO6_2,EC_kcat_max_BRENDA,1.4.3.16,1,10.6,58.316,654365.8687152753,
ASPT,ASPT,SABIO_RK_cache_median,4.3.1.1,1,1.023333,49.231,74830.87485527412,
ASPTA_num1,ASPTA,SABIO_RK_cache_median,2.6.1.1,19,16.8,43.692,1384235.1002471847,
ASPTRS,ASPTRS,SABIO_RK_cache_median,6.1.1.12,11,0.83,65.665,45503.692987131646,
ASPabc_num1,ASPabc,global_default_no_ec,,0,65.0,30.615,7643312.101910829,
ASPt2r,ASPt2r,global_default_no_ec,,0,65.0,45.617,5129666.571672842,
ASR,ASR,global_default_no_ec,,0,65.0,14.741,15874092.666711893,
ATAH,ATAH,EC_kcat_max_BRENDA,3.5.3.4,1,750.0,40.277,67035777.242595024,
ATNS_nh4,ATNS_nh4,SABIO_RK_cache_median,4.1.3.27,3,3.7,77.867,171060.91155431696,
ATPPRT,ATPPRT,EC_kcat_max_BRENDA,2.4.2.17,1,2.7,30.49,318793.0469006232,
ATPS4r,ATPS4r,EC_class_3_SABIO_median,3.6.3.14,0,21.75,359.04499999999996,218078.51383531315,
BACCL_num1,BACCL,EC_kcat_max_BRENDA,6.3.4.15,1,450000.0,30.526,53069514512.21909,
BACCL2,BACCL2,EC_kcat_max_BRENDA,6.3.4.15,1,450000.0,30.526,53069514512.21909,
BCOADH_num1,BCOADH,SABIO_RK_cache_median,1.3.8.1,14,6.9,41.9,592840.0954653939,
BCOATA,BCOATA,EC_kcat_max_BRENDA,2.3.1.180,1,47.1,32.674,5189447.266940075,
BDH,BDH,SABIO_RK_cache_median,1.1.1.30,3,0.03166667,27.24,4185.022466960353,
BETALDHx_num1,BETALDHx,EC_kcat_max_BRENDA,1.2.1.8,1,276.0,51.12,19436619.71830986,
BETALDHy_num1,BETALDHy,EC_kcat_max_BRENDA,1.2.1.8,1,276.0,51.12,19436619.71830986,
BFBP,BFBP,SABIO_RK_cache_median,3.1.3.11,51,21.0,36.187,2089148.036587725,
BFORCL,BFORCL,EC_kcat_max_BRENDA,4.1.1.7,1,1349.0,56.258,86323722.84830602,
BFORMDC,BFORMDC,EC_kcat_max_BRENDA,4.1.1.7,1,1349.0,56.258,86323722.84830602,
BGLA_num1,BGLA,SABIO_RK_cache_median,3.2.1.21,128,3.215,52.831,219075.9213340652,
BMOCOS,BMOCOS,EC_kcat_max_BRENDA,2.10.1.1,1,2.5,43.224,208217.6568573015,
BPNT,BPNT,EC_class_3_SABIO_median,3.1.3.97,0,21.75,31.135,2514854.6651678174,
BSUZCOAD_num1,BSUZCOAD,EC_class_1_SABIO_median,1.3.8.3,0,17.825000000000003,44.566,1439886.9093030563,
BTNC_num1,BTNC,SABIO_RK_cache_median,6.3.4.14,4,0.005166667,61.097,304.43395256722914,
BTS5,BTS5,SABIO_RK_cache_median,2.8.1.6,3,8.333333e-05,66.917,4.483165533422,
BUTCOAL,BUTCOAL,EC_kcat_max_BRENDA,6.2.1.2,1,60.5,7.51,29001331.55792277,
BWCOS,BWCOS,EC_kcat_max_BRENDA,2.10.1.1,1,2.5,43.224,208217.6568573015,
BZALDH,BZALDH,EC_kcat_max_BRENDA,1.1.1.90,1,12940.0,37.537,1241015531.342409,
CA2t4,CA2t4,global_default_no_ec,,0,65.0,38.568,6067205.973864344,
CADHX,CADHX,EC_kcat_max_BRENDA,1.14.13.59,1,2.9,48.82,213846.78410487506,
CAT_num1,CAT,SABIO_RK_cache_median,1.11.1.6,45,260000.0,80.914,11567837457.053167,
CATECHOLt,CATECHOLt,global_default_no_ec,,0,65.0,15.621,14979834.837718455,
CBIAT_num1,CBIAT,EC_kcat_max_BRENDA,2.5.1.17,1,999.0,20.564,174888154.0556312,
CBIabc_num1,CBIabc,global_default_no_ec,,0,65.0,37.815,6188020.626735423,
CBL1abc_num1,CBL1abc,global_default_no_ec,,0,65.0,37.815,6188020.626735423,
CBLAT_num1,CBLAT,EC_kcat_max_BRENDA,2.5.1.17,1,999.0,20.564,174888154.0556312,
CBPS,CBPS,SABIO_RK_cache_median,6.3.5.5,14,1.95,161.471,43475.2989700937,
CD2abc_num1,CD2abc,global_default_no_ec,,0,65.0,67.093,3487696.1829102887,
CD2t4_num1,CD2t4,global_default_no_ec,,0,65.0,59.393,3939858.232451636,
CDAS1,CDAS1,SABIO_RK_cache_median,2.3.1.39,7,1.4,48.701,103488.63473029301,
CDAS11,CDAS11,global_default_no_ec,,0,65.0,59.301,3945970.556988921,
CDAS13,CDAS13,EC_kcat_max_BRENDA,1.13.11.46,1,4.5,38.966,415747.0615408305,
CDAS14a,CDAS14a,EC_kcat_max_BRENDA,1.1.3.46,1,3.5,38.814,324625.135260473,
CDAS14b,CDAS14b,global_default_no_ec,,0,65.0,38.814,6028752.511980213,
CDAS15_num1,CDAS15,global_default_no_ec,,0,65.0,47.158,4962042.495440858,
CDAS17_num1,CDAS17,global_default_no_ec,,0,65.0,113.237,2066462.3753720075,
CDAS2,CDAS2,EC_kcat_max_BRENDA,2.3.1.180,1,47.1,41.147,4120835.0548035097,
CDAS3_num1,CDAS3,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
CDAS5x,CDAS5x,SABIO_RK_cache_median,1.3.1.9,5,1.62,26.726,218214.4727980244,
CDAS5y,CDAS5y,SABIO_RK_cache_median,1.3.1.10,5,0.2166667,26.726,29185.067724313405,
CDAS6_num1,CDAS6,EC_kcat_max_BRENDA,2.3.1.179,1,0.047,41.675,4059.98800239952,
CDAS7_num1,CDAS7,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
CDAS9x,CDAS9x,SABIO_RK_cache_median,1.3.1.9,5,1.62,26.726,218214.4727980244,
CDAS9y,CDAS9y,SABIO_RK_cache_median,1.3.1.10,5,0.2166667,26.726,29185.067724313405,
CDPMEK,CDPMEK,EC_class_2_SABIO_median,2.7.1.148,0,4.9,32.218,547520.0198646719,
CELLUL_DEGe,CELLUL_DEGe,global_default_no_ec,,0,65.0,62.433,3748017.875162174,
CEPSPORDA_num1,CEPSPORDA,EC_kcat_max_BRENDA,3.1.1.41,1,1370.0,35.662,138298468.95855534,
CHLabc_num1,CHLabc,global_default_no_ec,,0,65.0,36.741,6368906.6710214745,
CHLt2,CHLt2,global_default_no_ec,,0,65.0,57.038,4102528.1391353137,
CHO43OR,CHO43OR,global_default_no_ec,,0,65.0,43.81,5341246.290801187,
CHOLD_num1,CHOLD,SABIO_RK_cache_median,1.1.1.1,457,2.166667,35.915,217179.4848948907,
CHOLOX,CHOLOX,EC_kcat_max_BRENDA,1.1.3.6,1,670.0,62.143,38813703.876542814,
CHORDH,CHORDH,EC_kcat_max_BRENDA,4.2.1.151,1,1.27,30.777,148552.49049614972,
CHORM,CHORM,SABIO_RK_cache_median,5.4.99.5,27,47.0,12.431,13611133.456680879,
CHORS,CHORS,EC_kcat_max_BRENDA,4.2.3.5,1,0.87,42.588,73541.842772612,
CIGAMS,CIGAMS,SABIO_RK_cache_median,6.3.1.13,2,6.275,44.954,502513.6806513325,
CINNDOX,CINNDOX,EC_class_1_SABIO_median,1.14.12.19,0,17.825000000000003,48.191,1331576.4354340022,
CITCIa2,CITCIa2,EC_class_4_SABIO_median,4.2.1.35,0,5.9,73.181,290239.26975581096,
CITCIb,CITCIb,EC_class_4_SABIO_median,4.2.1.35,0,5.9,73.181,290239.26975581096,
CITL,CITL,global_default_no_ec,,0,65.0,42.08,5560836.501901141,
CITMS,CITMS,EC_kcat_max_BRENDA,2.3.1.182,1,11.1,56.231,710640.038412975,
CLADHAL_num1,CLADHAL,EC_kcat_max_BRENDA,3.8.1.3,1,5.5,31.274,633113.7686256955,
CLPNS120,CLPNS120,EC_kcat_max_BRENDA,3.1.4.4,1,4000.0,55.516,259384681.8935082,
CLPNS140,CLPNS140,SABIO_RK_cache_median,3.1.4.3,3,540.0,51.89,37463865.87010985,
CLPNS150,CLPNS150,SABIO_RK_cache_median,3.1.4.3,3,540.0,51.89,37463865.87010985,
CLPNS160,CLPNS160,SABIO_RK_cache_median,3.1.4.3,3,540.0,51.89,37463865.87010985,
CLPNS161,CLPNS161,SABIO_RK_cache_median,3.1.4.3,3,540.0,51.89,37463865.87010985,
CLPNSII120,CLPNSII120,EC_class_2_SABIO_median,2.7.8.41,0,4.9,20.977,840921.0087238404,
CLPNSII140,CLPNSII140,EC_class_2_SABIO_median,2.7.8.41,0,4.9,20.977,840921.0087238404,
CLPNSII150,CLPNSII150,EC_class_2_SABIO_median,2.7.8.41,0,4.9,20.977,840921.0087238404,
CLPNSII160,CLPNSII160,EC_class_2_SABIO_median,2.7.8.41,0,4.9,20.977,840921.0087238404,
CLPNSII161,CLPNSII161,EC_class_2_SABIO_median,2.7.8.41,0,4.9,20.977,840921.0087238404,
CLPNSIIai150,CLPNSIIai150,EC_class_2_SABIO_median,2.7.8.41,0,4.9,20.977,840921.0087238404,
CLPNSIIai170,CLPNSIIai170,EC_class_2_SABIO_median,2.7.8.41,0,4.9,20.977,840921.0087238404,
CLPNSIIi140,CLPNSIIi140,EC_class_2_SABIO_median,2.7.8.41,0,4.9,20.977,840921.0087238404,
CLPNSIIi150,CLPNSIIi150,EC_class_2_SABIO_median,2.7.8.41,0,4.9,20.977,840921.0087238404,
CLPNSIIi160,CLPNSIIi160,EC_class_2_SABIO_median,2.7.8.41,0,4.9,20.977,840921.0087238404,
CLPNSIIi170,CLPNSIIi170,EC_class_2_SABIO_median,2.7.8.41,0,4.9,20.977,840921.0087238404,
CLPNSai150,CLPNSai150,SABIO_RK_cache_median,3.1.4.3,3,540.0,51.89,37463865.87010985,
CLPNSai170,CLPNSai170,SABIO_RK_cache_median,3.1.4.3,3,540.0,51.89,37463865.87010985,
CLPNSi140,CLPNSi140,SABIO_RK_cache_median,3.1.4.3,3,540.0,51.89,37463865.87010985,
CLPNSi150,CLPNSi150,SABIO_RK_cache_median,3.1.4.3,3,540.0,51.89,37463865.87010985,
CLPNSi160,CLPNSi160,SABIO_RK_cache_median,3.1.4.3,3,540.0,51.89,37463865.87010985,
CLPNSi170,CLPNSi170,SABIO_RK_cache_median,3.1.4.3,3,540.0,51.89,37463865.87010985,
CLt3_2_num1,CLt3_2,global_default_no_ec,,0,65.0,33.788,6925535.693145496,
CMCMSAD_num1,CMCMSAD,EC_kcat_max_BRENDA,1.2.1.60,1,40.0,54.591,2637797.4391383193,
COBALT2t,COBALT2t,global_default_no_ec,,0,65.0,43.494,5380052.42102359,
COBALT2t3_num1,COBALT2t3,global_default_no_ec,,0,65.0,34.756,6732650.477615376,
COBALTabc_num1,COBALTabc,global_default_no_ec,,0,65.0,126.799,1845440.4214544278,
COCHL,COCHL,EC_class_6_SABIO_median,6.6.1.2,0,2.9,131.338,79489.5612846244,
COELICHELINUt_num1,COELICHELINUt,global_default_no_ec,,0,65.0,60.703,3854834.1927087624,
COELICHELINabc_num1,COELICHELINabc,EC_class_3_SABIO_median,3.6.3.34,0,21.75,31.026,2523689.8085476696,
CPC6R,CPC6R,EC_class_1_SABIO_median,1.3.1.54,0,17.825000000000003,28.751,2231922.367917638,
CPC8MM,CPC8MM,EC_class_5_SABIO_median,5.4.99.60,0,14.525,21.787,2400055.078716666,
CPKS1_num1,CPKS1,global_default_no_ec,,0,65.0,194.621,1202336.8495691626,
CPKS2_num1,CPKS2,global_default_no_ec,,0,65.0,194.621,1202336.8495691626,
CPKS3_num1,CPKS3,global_default_no_ec,,0,65.0,194.621,1202336.8495691626,
CPKSt_num1,CPKSt,global_default_no_ec,,0,65.0,52.299,4474272.930648769,
CPMPS,CPMPS,EC_kcat_max_BRENDA,4.1.99.22,1,0.00075,53.123999999999995,50.824486107973804,
CPPPGO2,CPPPGO2,EC_class_1_SABIO_median,1.3.99.22,0,17.825000000000003,42.641,1504889.660186206,
CREATA,CREATA,EC_kcat_max_BRENDA,3.5.2.10,1,1340.0,25.386,190025998.58189553,
CREATDA,CREATDA,EC_class_3_SABIO_median,3.5.4.21,0,21.75,46.555,1681881.6453656964,
CS_num1,CS,SABIO_RK_cache_median,2.3.3.1,11,81.0,39.927,7303328.574648734,
CSND,CSND,EC_kcat_max_BRENDA,3.5.4.1,1,186.0,46.555,14382987.863816991,
CTECOAI6,CTECOAI6,EC_kcat_max_BRENDA,5.3.3.8,1,999.0,75.899,47384023.50492101,
CTECOAI7,CTECOAI7,EC_kcat_max_BRENDA,5.3.3.8,1,999.0,75.899,47384023.50492101,
CTECOAI8,CTECOAI8,EC_kcat_max_BRENDA,5.3.3.8,1,999.0,75.899,47384023.50492101,
CTPS1,CTPS1,SABIO_RK_cache_median,6.3.4.2,41,1.65,63.503,93538.88792655466,
CTPS2,CTPS2,SABIO_RK_cache_median,6.3.4.2,41,1.65,63.503,93538.88792655466,
CU1O,CU1O,EC_class_1_SABIO_median,1.16.3.4,0,17.825000000000003,53.728,1194349.3150684934,
CU1abc_num1,CU1abc,global_default_no_ec,,0,65.0,77.333,3025875.111530653,
CU2abc,CU2abc,global_default_no_ec,,0,65.0,67.093,3487696.1829102887,
CUMALDH_num1,CUMALDH,EC_class_1_SABIO_median,1.2.1.29,0,17.825000000000003,51.12,1255281.6901408453,
CYANST_num1,CYANST,EC_kcat_max_BRENDA,2.8.1.1,1,400.0,33.738,42681842.432865016,
CYC1CCDH,CYC1CCDH,EC_class_1_SABIO_median,1.3.8.11,0,17.825000000000003,43.289,1482362.7249416711,
CYCOADH_num1,CYCOADH,EC_class_1_SABIO_median,1.3.8.10,0,17.825000000000003,41.9,1531503.5799522675,
CYRDAAT_num1,CYRDAAT,EC_kcat_max_BRENDA,2.5.1.17,1,999.0,20.564,174888154.0556312,
CYRDAS_num1,CYRDAS,EC_kcat_max_BRENDA,6.3.5.11,1,0.18,49.215,13166.717464187746,
CYSDS_num1,CYSDS,SABIO_RK_cache_median,4.4.1.1,18,0.885,40.327,79004.1411461304,
CYSS_num1,CYSS,SABIO_RK_cache_median,2.5.1.47,84,8.0,48.363,595496.5572855282,
CYSTGL,CYSTGL,SABIO_RK_cache_median,4.4.1.1,18,0.885,40.327,79004.1411461304,
CYSTL,CYSTL,EC_class_4_SABIO_median,4.4.1.8,0,5.9,43.941,483375.4352427118,
CYSTRS,CYSTRS,SABIO_RK_cache_median,6.1.1.16,3,99.6,51.237,6998067.802564553,
CYSTS,CYSTS,SABIO_RK_cache_median,4.2.1.22,21,6.0,48.363,446622.4179641461,
CYSabc_num1,CYSabc,global_default_no_ec,,0,65.0,63.234,3700540.848277825,
CYSabc2_num1,CYSabc2,global_default_no_ec,,0,65.0,63.234,3700540.848277825,
CYSt,CYSt,global_default_no_ec,,0,65.0,16.386,14280483.339436105,
CYTBD2_num1,CYTBD2,EC_kcat_max_BRENDA,7.1.1.9,1,2000.0,70.677,101871896.09066598,
CYTDH,CYTDH,EC_kcat_max_BRENDA,3.2.2.8,1,344.0,46.374,26704618.967524905,
CYTDK1,CYTDK1,EC_kcat_max_BRENDA,2.7.1.213,1,280.0,22.213,45378832.21536937,
CYTDK2,CYTDK2,EC_kcat_max_BRENDA,2.7.1.213,1,280.0,22.213,45378832.21536937,
CYTK1,CYTK1,SABIO_RK_cache_median,2.7.4.25,6,41.0,23.714,6224171.375558742,
CYTK2,CYTK2,SABIO_RK_cache_median,2.7.4.25,6,41.0,23.714,6224171.375558742,
Cyt,Cyt,global_default_no_ec,,0,65.0,44.624,5243814.987450699,
DABAAT,DABAAT,EC_kcat_max_BRENDA,2.6.1.76,1,120.0,44.553,9696316.746347047,
DADA_num1,DADA,EC_kcat_max_BRENDA,3.5.4.4,1,180.0,39.415,16440441.456298364,
DADK,DADK,SABIO_RK_cache_median,2.7.4.3,14,52.0,23.313,8029854.587569168,
DALAt2r,DALAt2r,global_default_no_ec,,0,65.0,52.629,4446217.864675369,
DAPDC,DAPDC,SABIO_RK_cache_median,4.1.1.20,1,5.9,49.402,429942.1076069795,
DAPE,DAPE,SABIO_RK_cache_median,5.1.1.7,2,75.5,28.208,9635564.378899604,
DARBabc_num1,DARBabc,global_default_no_ec,,0,65.0,80.407,2910194.3860609154,
DASYN120,DASYN120,EC_kcat_max_BRENDA,2.7.7.41,1,8.92,45.638,703624.1728384241,
DASYN140,DASYN140,EC_kcat_max_BRENDA,2.7.7.41,1,8.92,45.638,703624.1728384241,
DASYN141,DASYN141,EC_kcat_max_BRENDA,2.7.7.41,1,8.92,45.638,703624.1728384241,
DASYN150,DASYN150,EC_kcat_max_BRENDA,2.7.7.41,1,8.92,45.638,703624.1728384241,
DASYN160,DASYN160,EC_kcat_max_BRENDA,2.7.7.41,1,8.92,45.638,703624.1728384241,
DASYN161,DASYN161,EC_kcat_max_BRENDA,2.7.7.41,1,8.92,45.638,703624.1728384241,
DASYN170,DASYN170,EC_kcat_max_BRENDA,2.7.7.41,1,8.92,45.638,703624.1728384241,
DASYN180,DASYN180,EC_kcat_max_BRENDA,2.7.7.41,1,8.92,45.638,703624.1728384241,
DASYN181,DASYN181,EC_kcat_max_BRENDA,2.7.7.41,1,8.92,45.638,703624.1728384241,
DASYNai150,DASYNai150,EC_kcat_max_BRENDA,2.7.7.41,1,8.92,45.638,703624.1728384241,
DASYNai170,DASYNai170,EC_kcat_max_BRENDA,2.7.7.41,1,8.92,45.638,703624.1728384241,
DASYNi140,DASYNi140,EC_kcat_max_BRENDA,2.7.7.41,1,8.92,45.638,703624.1728384241,
DASYNi150,DASYNi150,EC_kcat_max_BRENDA,2.7.7.41,1,8.92,45.638,703624.1728384241,
DASYNi160,DASYNi160,EC_kcat_max_BRENDA,2.7.7.41,1,8.92,45.638,703624.1728384241,
DASYNi170,DASYNi170,EC_kcat_max_BRENDA,2.7.7.41,1,8.92,45.638,703624.1728384241,
DASYNi180,DASYNi180,EC_kcat_max_BRENDA,2.7.7.41,1,8.92,45.638,703624.1728384241,
DB4PS,DB4PS,EC_class_4_SABIO_median,4.1.99.12,0,5.9,45.646,465320.0718573369,
DBTS,DBTS,SABIO_RK_cache_median,6.3.3.3,3,0.06216667,44.263,5056.141969590854,
DCH_num1,DCH,SABIO_RK_cache_median,3.2.1.52,4,67.71,48.656,5009782.966129562,
DCTPD,DCTPD,EC_kcat_max_BRENDA,3.5.4.13,1,999.0,21.178,169817735.38577768,
DCTPD2,DCTPD2,EC_kcat_max_BRENDA,3.5.4.13,1,999.0,21.178,169817735.38577768,
DDALLO_num1,DDALLO,global_default_no_ec,,0,65.0,35.54,6584130.55711874,
DDGALK,DDGALK,EC_kcat_max_BRENDA,2.7.1.178,1,60.8,34.861,6278649.4937035665,
DDGLK_num1,DDGLK,EC_kcat_max_BRENDA,2.7.1.45,1,26.3,32.851,2882104.045538949,
DDPA,DDPA,SABIO_RK_cache_median,2.5.1.54,22,2.5,51.191,175812.1544802797,
DESabc_num1,DESabc,global_default_no_ec,,0,65.0,29.281,7991530.34390902,
DGI,DGI,EC_class_5_SABIO_median,5.3.1.30,0,14.525,35.593,1469109.0944848706,
DGLYHRED,DGLYHRED,EC_class_1_SABIO_median,1.1.1.384,0,17.825000000000003,34.558,1856878.2915677994,
DHACOAH_num1,DHACOAH,SABIO_RK_cache_median,4.2.1.17,2,145.0,27.237,19165106.289238904,
DHAD1,DHAD1,EC_kcat_max_BRENDA,4.2.1.9,1,75.8,64.599,4224213.997120698,
DHAD2,DHAD2,EC_kcat_max_BRENDA,4.2.1.9,1,75.8,64.599,4224213.997120698,
DHBS,DHBS,EC_kcat_max_BRENDA,2.7.7.58,1,5.83,58.542,358511.8376550169,
DHDPRy,DHDPRy,EC_kcat_max_BRENDA,1.17.1.8,1,999.0,27.005,133175337.90038882,
DHDPS,DHDPS,EC_kcat_max_BRENDA,4.3.3.7,1,465.0,31.679,52842577.10154992,
DHFS,DHFS,EC_kcat_max_BRENDA,6.3.2.17,1,999.0,47.72,75364626.99077955,
DHNANT4,DHNANT4,EC_class_2_SABIO_median,2.1.1.163,0,4.9,57.706999999999994,305682.15294505004,
DHNAS,DHNAS,global_default_no_ec,,0,65.0,30.731,7614460.967752432,
DHNPA2r,DHNPA2r,SABIO_RK_cache_median,4.1.2.25,1,1.8,47.745,135721.01790763432,
DHORD4,DHORD4,SABIO_RK_cache_median,1.3.5.2,26,37.0,36.2,3679558.0110497233,
DHORD5,DHORD5,EC_class_1_SABIO_median,1.3.3.1,0,17.825000000000003,36.2,1772651.9337016575,
DHORTS,DHORTS,SABIO_RK_cache_median,3.5.2.3,14,7.015,44.795,563768.2777095658,
DHPD,DHPD,EC_kcat_max_BRENDA,3.5.2.2,1,450.0,50.607,32011381.824648764,
DHPPDA2,DHPPDA2,SABIO_RK_cache_median,3.5.4.26,1,6.166667,36.249,612430.7208474717,
DHPS_num1,DHPS,SABIO_RK_cache_median,2.5.1.15,4,0.38,30.578,44738.04696186801,
DHPS2_num1,DHPS2,SABIO_RK_cache_median,2.5.1.15,4,0.38,30.578,44738.04696186801,
DHQS,DHQS,SABIO_RK_cache_median,4.2.3.4,9,1.3,37.614,124421.75785611742,
DHQTi,DHQTi,SABIO_RK_cache_median,4.2.1.10,2,580.0,24.404,85559744.30421242,
DHYDTHYM,DHYDTHYM,EC_kcat_max_BRENDA,3.5.2.2,1,450.0,50.607,32011381.824648764,
DIOP5OR_num1,DIOP5OR,SABIO_RK_cache_median,1.2.1.3,123,2.133333,53.275,144157.64992961052,
DMATT_num1,DMATT,EC_kcat_max_BRENDA,2.5.1.1,1,1.4,39.949,126160.85509024006,
DMETMO,DMETMO,SABIO_RK_cache_median,1.14.13.8,9,0.5616667,52.565,38466.662608199375,
DMPPS,DMPPS,EC_kcat_max_BRENDA,1.17.7.4,1,3.7,35.633,373810.7933657003,
DPCOAK,DPCOAK,SABIO_RK_cache_median,2.7.1.24,4,12.1,42.72,1019662.9213483146,
DPMSYN_num1,DPMSYN,EC_kcat_max_BRENDA,2.4.1.83,1,70.9,28.652,8908278.65419517,
DPR,DPR,SABIO_RK_cache_median,1.1.1.169,2,25.0,13.084,6878630.388260471,
DRPA,DRPA,SABIO_RK_cache_median,4.1.2.4,2,34.0535,33.885,3617901.726427623,
DTARTD,DTARTD,EC_kcat_max_BRENDA,4.2.1.81,1,19.8,60.399,1180151.9892713455,
DTDPG4E_num1,DTDPG4E,SABIO_RK_cache_median,5.1.3.2,20,27.0,34.951,2781036.307974021,
DTMPK,DTMPK,SABIO_RK_cache_median,2.7.4.9,2,7.5,40.235,671057.5369702996,
DURIK1,DURIK1,SABIO_RK_cache_median,2.7.1.21,27,0.212,26.266,29056.575039975636,
DURIPP,DURIPP,SABIO_RK_cache_median,2.4.2.1,4,56.0,43.8,4602739.726027397,
DUTPDP,DUTPDP,SABIO_RK_cache_median,3.6.1.23,7,8.6,18.246,1696810.2597829662,
DX5PGLYCPL,DX5PGLYCPL,EC_kcat_max_BRENDA,4.1.2.9,1,587.8,88.634,23874359.72651578,
DXFUTOR,DXFUTOR,EC_class_1_SABIO_median,1.21.98.1,0,17.825000000000003,44.003,1458309.6607049522,
DXPRIi,DXPRIi,SABIO_RK_cache_median,1.1.1.267,11,38.0,44.175,3096774.1935483874,
DXPS,DXPS,SABIO_RK_cache_median,2.2.1.7,12,3.183333,68.911,166301.44389139616,
DXYLDH,DXYLDH,EC_class_4_SABIO_median,4.2.1.82,0,5.9,43.283,490723.8407688931,
DXYLK,DXYLK,SABIO_RK_cache_median,2.7.1.17,1,35.0,48.987,2572110.9682160574,
E4PD,E4PD,EC_kcat_max_BRENDA,1.2.1.72,1,200.0,35.334,20376974.019358125,
EAR100x,EAR100x,SABIO_RK_cache_median,1.3.1.9,5,1.62,26.726,218214.4727980244,
EAR100y,EAR100y,SABIO_RK_cache_median,1.3.1.10,5,0.2166667,26.726,29185.067724313405,
EAR110x,EAR110x,SABIO_RK_cache_median,1.3.1.9,5,1.62,26.726,218214.4727980244,
EAR110y,EAR110y,SABIO_RK_cache_median,1.3.1.10,5,0.2166667,26.726,29185.067724313405,
